pais,seniority,salario_usd,ingles_avanzado,modalidad,industria,anios_exp,satisfaccion,skill_python,skill_sql,skill_power_bi,skill_tableau,skill_excel,skill_r,skill_dbt_airflow,skill_cloud_aws_gcp_azure,skill_inteligencia_artificial
Argentina,Junior,850,False,Híbrido,Banca,1.9,3.9,1,1,1,1,1,0,0,0,0
EEUU,Senior,12900,True,Híbrido,E-commerce,6.5,2.9,1,1,1,0,0,0,0,1,1
EEUU,Junior,4900,True,Híbrido,Healthcare,2.2,4.0,0,0,1,0,1,0,1,1,1
EEUU,Semi-Senior,7800,True,Remoto 100%,Manufacturing,4.1,3.8,1,1,1,1,1,1,0,1,1
Argentina,Senior,3850,True,Remoto 100%,Banca,11.9,4.7,1,1,1,1,1,0,1,0,1
EEUU,Junior,5200,True,Híbrido,Media,0.9,2.6,1,1,1,0,1,0,1,1,1
Argentina,Senior,3450,False,Remoto 100%,Gobierno,11.8,2.6,0,1,0,1,1,0,0,1,1
Argentina,Semi-Senior,2200,True,Remoto 100%,Banca,4.8,3.3,1,1,1,1,1,0,0,1,0
EEUU,Junior,6700,True,Híbrido,Finance,2.3,4.0,1,1,1,1,0,0,1,0,1
EEUU,Junior,5950,True,Híbrido,Consulting,2.1,3.6,1,1,1,0,1,0,0,1,1
EEUU,Semi-Senior,8600,True,Híbrido,Fintech,4.8,3.9,0,1,1,0,1,1,0,1,1
Argentina,Semi-Senior,1750,False,Remoto 100%,E-commerce,3.6,3.6,1,1,1,1,1,1,0,1,1
Argentina,Semi-Senior,2300,False,Remoto 100%,Retail,5.1,3.5,1,1,1,0,1,0,0,1,0
EEUU,Semi-Senior,8400,True,Remoto 100%,Fintech,6.0,3.8,1,1,1,1,0,0,0,0,1
Argentina,Semi-Senior,2800,True,Híbrido,Gobierno,3.0,3.1,0,1,1,0,1,0,0,0,1
EEUU,Junior,6550,True,Híbrido,Healthcare,0.6,4.5,1,1,1,0,1,0,0,0,1
Argentina,Semi-Senior,2550,True,Presencial,Banca,3.7,2.5,1,1,0,0,1,0,0,1,1
EEUU,Junior,5650,True,Remoto 100%,E-commerce,1.9,4.1,1,1,0,0,1,1,0,1,1
EEUU,Semi-Senior,11500,True,Remoto 100%,Media,5.5,4.8,1,0,0,0,1,0,1,1,0
EEUU,Junior,7100,True,Remoto 100%,Finance,2.2,3.9,1,1,1,0,0,0,0,1,0
Argentina,Semi-Senior,2150,False,Remoto 100%,E-commerce,5.3,3.8,1,1,1,1,0,0,0,0,0
Argentina,Semi-Senior,1700,False,Remoto 100%,Fintech,2.9,3.5,0,1,1,1,1,0,0,1,1
Argentina,Semi-Senior,1800,True,Híbrido,Consultoría,3.6,2.7,1,1,1,1,0,0,1,0,0
Argentina,Senior,4950,True,Híbrido,Consultoría,7.8,3.0,0,1,1,0,1,1,0,0,1
Argentina,Junior,1050,False,Presencial,Gobierno,0.7,3.1,1,1,0,0,1,0,0,0,1
Argentina,Semi-Senior,2250,True,Presencial,Banca,5.2,3.3,1,1,1,0,1,1,0,0,1
Argentina,Semi-Senior,2400,False,Presencial,Retail,4.3,3.1,0,1,1,0,0,1,0,0,0
Argentina,Junior,1000,False,Híbrido,Fintech,1.6,2.6,0,1,1,0,1,0,0,1,1
Argentina,Semi-Senior,2350,True,Remoto 100%,E-commerce,3.7,3.1,1,1,1,0,0,0,1,0,1
Argentina,Semi-Senior,2300,True,Presencial,Fintech,3.5,3.9,1,1,0,1,1,1,1,0,1
EEUU,Semi-Senior,8100,True,Remoto 100%,Retail,4.2,3.6,1,1,1,1,1,1,0,1,0
EEUU,Senior,11800,True,Remoto 100%,Manufacturing,10.4,3.8,1,1,1,0,1,0,1,1,1
Argentina,Semi-Senior,2200,False,Remoto 100%,Telecomunicaciones,2.9,3.8,1,1,1,0,1,0,0,0,1
EEUU,Semi-Senior,8350,True,Remoto 100%,Government,4.7,3.9,1,1,1,0,0,1,1,1,1
EEUU,Semi-Senior,10750,True,Remoto 100%,Retail,3.8,4.7,0,1,0,0,1,0,0,1,1
EEUU,Senior,16250,True,Híbrido,Consulting,14.4,4.5,1,1,1,1,0,0,1,1,1
Argentina,Junior,750,False,Remoto 100%,Salud,1.8,3.2,1,1,1,1,1,0,0,0,0
EEUU,Semi-Senior,9050,True,Híbrido,E-commerce,4.0,3.0,1,1,1,1,1,0,1,1,1
Argentina,Semi-Senior,2300,False,Remoto 100%,Telecomunicaciones,4.3,3.5,1,1,1,1,1,1,1,0,0
Argentina,Senior,4150,True,Presencial,Salud,11.8,3.3,1,1,1,1,1,0,1,1,0
EEUU,Senior,14050,True,Remoto 100%,Healthcare,12.3,3.3,0,1,0,1,1,1,1,0,0
Argentina,Semi-Senior,2600,False,Híbrido,Salud,5.1,2.6,1,1,1,1,1,0,0,0,0
Argentina,Junior,1150,False,Remoto 100%,Fintech,1.0,3.9,1,1,0,1,1,0,0,0,0
Argentina,Junior,1100,False,Remoto 100%,E-commerce,0.5,3.2,0,1,0,0,1,0,0,0,0
EEUU,Semi-Senior,8150,True,Presencial,Media,3.2,4.6,0,1,1,1,1,0,1,1,0
EEUU,Junior,4550,True,Híbrido,Government,1.7,3.2,1,1,0,0,1,0,1,1,1
Argentina,Junior,700,False,Remoto 100%,Banca,0.1,3.4,1,0,1,0,1,0,0,0,1
Argentina,Semi-Senior,2050,False,Híbrido,Telecomunicaciones,2.8,3.2,1,1,1,1,1,0,1,0,0
Argentina,Semi-Senior,2350,False,Híbrido,Fintech,4.2,2.7,1,1,1,0,0,0,0,0,0
EEUU,Semi-Senior,9400,True,Remoto 100%,Government,4.5,2.6,1,1,0,0,1,0,0,0,1
EEUU,Junior,4550,False,Remoto 100%,Healthcare,0.1,4.6,1,1,1,0,1,1,1,0,1
EEUU,Junior,6000,True,Remoto 100%,Manufacturing,0.8,4.9,0,1,1,0,1,1,1,1,0
Argentina,Senior,4900,True,Presencial,E-commerce,9.0,3.9,1,1,1,0,1,0,0,0,1
EEUU,Semi-Senior,8600,True,Híbrido,E-commerce,4.6,3.7,1,1,1,0,1,0,1,0,1
EEUU,Junior,5900,True,Híbrido,Government,0.5,3.7,1,1,0,1,1,1,0,1,0
EEUU,Semi-Senior,9100,True,Remoto 100%,Media,4.4,4.1,1,1,0,0,1,1,0,1,1
Argentina,Junior,1050,False,Remoto 100%,Manufactura,1.9,3.8,1,1,0,0,1,0,0,1,0
EEUU,Semi-Senior,7750,True,Híbrido,Government,4.0,3.4,1,1,0,0,0,0,0,1,1
EEUU,Semi-Senior,10450,True,Híbrido,Consulting,4.9,4.5,1,1,1,0,0,1,1,0,1
Argentina,Senior,2900,False,Presencial,Fintech,13.3,3.8,1,1,0,1,0,0,0,0,0
Argentina,Semi-Senior,2050,False,Remoto 100%,Telecomunicaciones,5.9,3.7,0,1,1,0,1,0,0,0,1
Argentina,Semi-Senior,2350,False,Híbrido,Consultoría,4.7,5.0,1,1,1,0,1,0,0,1,1
Argentina,Semi-Senior,2200,False,Híbrido,Fintech,5.7,2.9,1,0,0,1,1,1,1,0,0
Argentina,Semi-Senior,2200,False,Híbrido,Fintech,3.1,3.7,1,1,1,0,1,0,0,1,1
EEUU,Semi-Senior,8450,True,Remoto 100%,Fintech,4.1,3.7,1,1,1,1,1,1,0,0,1
Argentina,Senior,5300,True,Remoto 100%,Banca,7.7,4.3,1,1,1,0,1,0,0,1,1
Argentina,Senior,5150,True,Remoto 100%,Tecnología/SaaS,8.3,3.6,1,1,1,1,0,1,0,1,1
Argentina,Semi-Senior,2450,False,Híbrido,Manufactura,4.2,3.4,1,1,1,1,1,0,1,0,0
Argentina,Semi-Senior,1900,False,Remoto 100%,Salud,5.0,2.6,1,1,1,0,1,0,1,0,0
EEUU,Senior,12650,True,Remoto 100%,Retail,9.7,4.8,1,1,0,1,0,0,0,0,1
EEUU,Junior,5750,True,Híbrido,Retail,0.6,3.2,1,1,0,0,1,0,0,1,1
EEUU,Junior,7400,True,Híbrido,Healthcare,0.1,4.8,0,1,1,1,1,0,0,1,1
EEUU,Junior,5750,True,Remoto 100%,Consulting,2.2,4.0,1,0,1,0,0,1,0,1,1
Argentina,Semi-Senior,2650,True,Remoto 100%,Manufactura,3.5,2.6,1,1,1,0,1,0,0,0,0
Argentina,Semi-Senior,3300,True,Remoto 100%,Gobierno,3.8,2.5,1,1,1,0,1,1,0,0,0
EEUU,Junior,5750,True,Híbrido,Media,1.4,3.9,1,1,0,0,0,1,0,1,1
Argentina,Semi-Senior,2150,True,Remoto 100%,Salud,5.2,3.7,1,1,0,0,1,0,0,1,1
EEUU,Junior,5700,True,Remoto 100%,Media,0.4,3.0,1,1,1,0,1,0,0,1,1
Argentina,Semi-Senior,2450,True,Remoto 100%,E-commerce,3.7,4.0,0,1,1,1,1,1,0,0,1
Argentina,Senior,4400,True,Remoto 100%,Telecomunicaciones,12.4,3.2,1,1,1,0,1,0,0,0,1
EEUU,Senior,15200,True,Remoto 100%,Manufacturing,10.0,4.3,1,1,1,1,1,1,1,1,1
EEUU,Junior,5450,True,Híbrido,Tech/SaaS,0.1,3.7,1,1,1,0,1,0,1,1,1
Argentina,Semi-Senior,2100,False,Presencial,Retail,4.4,4.6,0,1,1,1,1,0,1,1,1
EEUU,Semi-Senior,9700,True,Remoto 100%,Consulting,5.6,4.3,0,1,0,1,1,0,0,1,1
Argentina,Semi-Senior,2650,True,Remoto 100%,Consultoría,5.9,2.1,1,1,1,0,1,0,1,0,1
EEUU,Junior,6750,False,Híbrido,Tech/SaaS,0.8,2.2,0,1,0,0,0,0,0,1,0
EEUU,Junior,6100,True,Híbrido,Finance,1.2,4.2,1,1,1,1,1,0,0,0,0
Argentina,Semi-Senior,2300,True,Híbrido,Salud,4.7,4.5,1,1,0,1,1,0,1,0,1
EEUU,Semi-Senior,8600,True,Presencial,Finance,4.2,3.5,0,0,1,0,1,0,1,0,1
EEUU,Senior,14050,True,Remoto 100%,Media,6.9,4.0,1,1,0,1,1,0,1,1,1
Argentina,Semi-Senior,2550,True,Híbrido,Fintech,3.3,3.8,1,1,1,1,1,0,1,0,0
Argentina,Junior,700,True,Remoto 100%,Fintech,2.3,3.1,0,1,1,0,1,0,0,0,0
Argentina,Senior,3700,False,Remoto 100%,Tecnología/SaaS,13.8,3.4,1,1,1,0,1,1,1,0,1
Argentina,Semi-Senior,2750,True,Híbrido,Tecnología/SaaS,3.2,4.6,1,1,1,0,1,1,0,0,1
EEUU,Junior,5600,True,Híbrido,E-commerce,2.4,3.7,1,1,1,1,0,1,0,0,1
Argentina,Junior,900,True,Híbrido,Banca,0.2,2.2,0,1,1,1,1,0,0,1,1
Argentina,Junior,1450,True,Remoto 100%,Banca,0.2,3.9,0,1,1,1,1,0,0,0,0
EEUU,Junior,4000,True,Híbrido,Tech/SaaS,0.9,3.6,1,1,0,0,1,0,1,0,0
EEUU,Senior,13550,True,Remoto 100%,E-commerce,13.6,4.8,1,1,1,1,1,0,1,1,1
Argentina,Junior,1100,False,Presencial,Telecomunicaciones,2.0,3.8,1,1,1,1,1,0,0,0,0
EEUU,Junior,5500,True,Híbrido,Media,0.5,4.6,1,0,1,1,1,0,0,1,0
EEUU,Junior,5550,True,Híbrido,Manufacturing,1.7,4.1,1,1,0,0,1,1,0,1,0
Argentina,Semi-Senior,2400,True,Híbrido,Telecomunicaciones,5.6,4.5,1,1,1,0,1,0,0,1,0
Argentina,Junior,1250,True,Remoto 100%,Telecomunicaciones,1.9,3.5,1,1,1,1,1,0,0,1,1
EEUU,Semi-Senior,9150,True,Híbrido,Finance,5.7,3.2,1,1,1,1,1,0,0,0,1
EEUU,Junior,6100,True,Híbrido,E-commerce,1.6,4.7,1,0,1,1,1,0,0,0,1
Argentina,Semi-Senior,2900,True,Remoto 100%,Manufactura,4.1,3.7,0,1,0,0,1,0,1,1,0
EEUU,Senior,14500,True,Híbrido,Manufacturing,11.6,4.9,1,0,0,1,1,1,0,0,1
Argentina,Junior,950,False,Presencial,Banca,0.3,5.0,1,1,1,1,1,0,0,0,0
Argentina,Semi-Senior,2250,True,Híbrido,Gobierno,4.7,4.0,1,0,1,0,1,1,1,1,1
Argentina,Semi-Senior,2100,False,Remoto 100%,E-commerce,4.7,3.7,1,0,1,0,1,1,0,0,1
EEUU,Junior,5350,True,Remoto 100%,Media,1.3,4.4,1,1,1,0,1,1,0,0,1
EEUU,Semi-Senior,9250,True,Remoto 100%,Fintech,3.7,4.1,1,1,0,1,1,0,1,0,1
Argentina,Semi-Senior,3150,True,Híbrido,Salud,5.6,3.6,1,1,0,0,1,0,0,1,1
Argentina,Junior,700,False,Presencial,Banca,1.1,4.7,0,1,0,1,1,0,0,0,0
EEUU,Semi-Senior,8300,True,Remoto 100%,Finance,5.9,4.6,1,1,0,0,1,0,0,1,0
Argentina,Semi-Senior,2450,True,Presencial,Retail,4.8,5.0,0,1,0,1,1,0,0,0,1
Argentina,Senior,3050,False,Remoto 100%,Salud,10.6,3.0,0,1,1,1,0,1,1,1,1
EEUU,Junior,7350,False,Presencial,Finance,1.9,3.9,1,1,1,0,1,0,0,1,1
EEUU,Junior,6150,True,Híbrido,Government,1.1,4.2,0,1,0,1,1,1,0,1,0
Argentina,Semi-Senior,2950,True,Presencial,Banca,5.1,4.2,1,1,1,1,1,0,0,0,1
Argentina,Senior,6350,True,Remoto 100%,E-commerce,13.8,3.9,0,1,1,1,1,0,1,0,1
EEUU,Junior,7200,True,Híbrido,Manufacturing,0.9,4.2,1,1,0,0,1,0,0,1,0
EEUU,Semi-Senior,7850,True,Híbrido,Healthcare,2.7,5.0,1,1,1,0,1,1,0,1,0
EEUU,Junior,5600,True,Remoto 100%,Manufacturing,0.4,3.9,1,1,1,0,0,0,0,1,1
Argentina,Semi-Senior,2150,False,Remoto 100%,Gobierno,4.1,2.5,1,1,1,1,1,1,0,1,1
Argentina,Senior,5050,True,Remoto 100%,Manufactura,7.0,2.6,1,1,1,1,1,1,1,1,1
Argentina,Senior,3250,True,Remoto 100%,Telecomunicaciones,10.6,3.3,1,1,1,1,1,0,1,1,1
EEUU,Junior,5050,True,Remoto 100%,Finance,1.6,3.3,1,1,1,1,0,0,0,1,0
Argentina,Junior,1350,True,Híbrido,Salud,1.0,3.9,1,1,1,0,1,0,0,0,1
Argentina,Semi-Senior,2750,True,Híbrido,Consultoría,3.8,3.5,1,1,1,1,1,0,0,0,1
EEUU,Semi-Senior,6550,True,Híbrido,Fintech,3.0,2.4,1,1,0,1,1,1,1,1,1
EEUU,Junior,5950,True,Remoto 100%,Media,2.4,4.2,0,1,1,0,1,0,0,0,1
EEUU,Semi-Senior,9800,True,Remoto 100%,Manufacturing,5.5,3.4,1,1,1,0,1,0,1,0,1
EEUU,Semi-Senior,8500,True,Remoto 100%,Media,3.4,4.1,1,0,1,0,1,0,1,0,0
EEUU,Semi-Senior,8650,True,Híbrido,Healthcare,4.1,3.6,1,1,1,0,1,1,0,0,0
Argentina,Junior,1350,True,Híbrido,Gobierno,1.3,3.2,1,0,1,0,1,1,0,0,1
EEUU,Semi-Senior,8350,True,Remoto 100%,Government,5.3,3.8,1,1,1,0,1,1,1,0,1
EEUU,Senior,15000,True,Remoto 100%,Tech/SaaS,9.5,3.2,1,1,0,1,1,1,1,0,1
EEUU,Semi-Senior,9000,True,Remoto 100%,Tech/SaaS,4.2,3.4,1,1,1,0,1,1,0,1,1
Argentina,Senior,3300,False,Remoto 100%,Telecomunicaciones,11.9,4.8,1,1,1,0,1,1,1,0,1
Argentina,Senior,4100,False,Híbrido,Consultoría,9.3,4.3,0,1,1,1,1,0,0,0,1
EEUU,Senior,13700,True,Remoto 100%,Tech/SaaS,10.8,3.0,1,1,1,1,1,1,0,1,1
Argentina,Junior,1250,True,Presencial,Manufactura,0.6,3.4,1,1,1,0,1,0,0,0,1
Argentina,Senior,3200,True,Híbrido,Salud,6.0,3.6,1,1,0,0,0,0,1,0,1
EEUU,Semi-Senior,7550,True,Híbrido,Government,3.6,2.3,1,1,0,1,1,1,1,1,1
Argentina,Junior,1050,True,Híbrido,Banca,0.3,4.0,0,1,0,1,1,0,0,1,1
Argentina,Junior,1200,False,Híbrido,E-commerce,2.0,2.0,0,1,0,1,0,1,0,0,0
EEUU,Senior,9350,True,Híbrido,Manufacturing,11.6,3.8,1,1,1,1,0,0,1,0,1
Argentina,Junior,950,False,Remoto 100%,Tecnología/SaaS,0.5,3.2,0,0,1,0,1,1,1,0,1
Argentina,Senior,3550,False,Remoto 100%,E-commerce,13.3,2.3,1,1,1,0,1,0,1,0,1
EEUU,Semi-Senior,9750,True,Remoto 100%,Retail,3.7,3.0,1,1,0,1,1,1,0,0,0
Argentina,Junior,1150,False,Remoto 100%,Salud,1.0,2.8,1,0,1,0,1,0,0,0,0
Argentina,Semi-Senior,2850,True,Híbrido,Telecomunicaciones,5.5,3.1,1,1,1,0,1,0,0,1,0
EEUU,Junior,7050,True,Presencial,E-commerce,1.2,3.6,1,0,0,1,1,0,0,1,1
Argentina,Junior,900,False,Híbrido,Telecomunicaciones,1.3,4.2,1,1,0,0,1,0,0,0,1
EEUU,Senior,12400,True,Remoto 100%,Consulting,11.3,3.9,1,1,1,0,1,1,1,1,1
Argentina,Semi-Senior,2000,False,Remoto 100%,Banca,3.3,2.8,0,1,1,1,0,0,1,0,0
EEUU,Semi-Senior,8250,True,Remoto 100%,Fintech,3.8,4.9,1,1,0,0,0,0,0,1,0
EEUU,Junior,4800,True,Remoto 100%,Healthcare,0.6,4.5,0,1,0,1,1,1,0,0,1
EEUU,Senior,15400,True,Remoto 100%,Finance,12.0,4.9,0,1,0,1,1,1,0,1,1
Argentina,Senior,3100,False,Remoto 100%,Tecnología/SaaS,12.6,2.6,1,1,0,0,0,1,0,1,1
Argentina,Junior,1200,False,Híbrido,Salud,0.2,3.5,0,1,0,0,1,0,0,0,0
Argentina,Senior,3550,True,Híbrido,Retail,11.0,3.0,1,1,1,0,0,1,1,0,1
Argentina,Junior,1050,True,Remoto 100%,Consultoría,0.4,3.8,1,1,1,1,1,0,0,0,0
EEUU,Senior,11550,True,Híbrido,E-commerce,9.4,4.3,1,1,1,1,1,0,0,1,0
EEUU,Senior,14000,True,Remoto 100%,Government,8.9,3.3,1,1,0,0,0,0,1,1,1
EEUU,Semi-Senior,8500,True,Híbrido,Fintech,3.1,3.3,1,1,0,1,1,0,0,1,1
EEUU,Semi-Senior,8950,True,Híbrido,Retail,5.4,2.4,0,1,1,1,1,0,1,0,1
Argentina,Junior,1100,False,Remoto 100%,E-commerce,0.3,2.7,1,0,0,0,1,1,0,1,0
Argentina,Semi-Senior,3350,True,Remoto 100%,Manufactura,5.0,4.8,1,1,1,1,1,1,0,0,1
Argentina,Junior,850,True,Remoto 100%,Banca,1.7,3.0,0,1,0,1,1,1,0,0,0
Argentina,Semi-Senior,2700,False,Híbrido,Retail,4.8,3.6,1,1,1,0,1,0,0,1,1
Argentina,Senior,3550,False,Remoto 100%,E-commerce,8.8,3.0,0,1,1,1,0,0,0,0,0
EEUU,Senior,14500,True,Remoto 100%,Government,11.6,4.9,1,1,1,1,1,0,1,1,1
EEUU,Junior,4450,True,Híbrido,Media,1.8,4.2,0,1,1,0,1,1,0,0,1
Argentina,Semi-Senior,3300,True,Presencial,Salud,3.5,2.6,1,1,0,1,0,0,0,1,1
Argentina,Semi-Senior,1700,True,Híbrido,Banca,3.3,3.1,1,1,1,1,1,0,0,0,1
Argentina,Semi-Senior,2850,True,Remoto 100%,Retail,5.6,3.4,1,1,1,1,0,0,0,0,0
Argentina,Semi-Senior,2450,True,Remoto 100%,Manufactura,3.1,2.1,1,0,1,0,1,0,0,1,0
Argentina,Junior,1000,False,Remoto 100%,Fintech,2.5,3.5,1,1,1,0,1,0,0,0,0
Argentina,Senior,2950,True,Remoto 100%,Banca,6.6,4.6,1,1,1,1,1,0,0,1,0
EEUU,Semi-Senior,8850,True,Híbrido,Consulting,4.1,4.5,1,1,1,1,1,1,0,0,0
EEUU,Semi-Senior,8000,True,Híbrido,Fintech,4.8,4.0,1,1,0,1,0,1,1,1,1
Argentina,Semi-Senior,3600,True,Remoto 100%,Manufactura,3.0,3.6,1,1,1,1,1,1,0,0,1
Argentina,Semi-Senior,3650,True,Remoto 100%,Gobierno,3.9,3.3,1,1,1,0,1,0,0,0,0
Argentina,Semi-Senior,2600,False,Remoto 100%,Telecomunicaciones,4.1,4.0,1,1,0,0,0,0,1,0,1
EEUU,Semi-Senior,8550,True,Remoto 100%,Healthcare,4.4,4.4,1,0,0,1,0,0,1,0,1
EEUU,Semi-Senior,9150,True,Presencial,Manufacturing,5.0,3.2,1,1,1,0,1,0,0,1,1
Argentina,Semi-Senior,3250,True,Remoto 100%,Fintech,4.4,3.1,1,1,1,1,1,0,0,0,0
Argentina,Junior,850,False,Remoto 100%,Salud,1.5,3.8,0,1,1,1,1,0,1,0,1
EEUU,Senior,10300,True,Híbrido,Consulting,10.0,3.8,1,1,0,1,1,1,1,1,1
EEUU,Senior,15250,True,Presencial,Fintech,7.6,4.6,1,1,1,1,0,1,0,1,1
Argentina,Semi-Senior,1800,False,Remoto 100%,Banca,3.7,2.9,0,1,1,0,1,0,0,1,0
Argentina,Semi-Senior,1100,False,Híbrido,Consultoría,2.8,5.0,1,1,1,1,1,0,0,1,1
EEUU,Semi-Senior,9650,True,Remoto 100%,Fintech,4.3,3.6,1,1,0,0,1,0,1,1,0
Argentina,Senior,3600,True,Remoto 100%,Fintech,9.9,4.6,1,1,1,1,1,0,0,0,1
EEUU,Semi-Senior,7250,True,Híbrido,Healthcare,3.8,4.3,1,1,0,0,0,0,0,0,1
EEUU,Senior,15550,True,Remoto 100%,Consulting,9.7,3.6,1,1,1,1,0,0,0,1,1
EEUU,Senior,12050,True,Remoto 100%,Retail,9.8,2.2,1,1,0,1,1,0,0,0,1
EEUU,Senior,13550,True,Presencial,Consulting,14.5,5.0,0,1,1,1,1,1,1,1,1
Argentina,Semi-Senior,1900,False,Remoto 100%,Salud,3.7,2.2,0,1,1,1,0,0,0,0,1
EEUU,Semi-Senior,8900,True,Híbrido,Finance,3.4,2.6,1,1,1,0,0,1,0,1,1
Argentina,Semi-Senior,2700,True,Híbrido,Manufactura,4.2,4.2,1,1,1,0,1,0,0,1,1
Argentina,Junior,1200,False,Híbrido,Gobierno,0.5,2.8,0,1,1,1,1,0,0,1,0
EEUU,Junior,6650,False,Remoto 100%,Retail,2.3,3.6,1,1,0,1,1,1,1,1,1
Argentina,Junior,900,False,Remoto 100%,Telecomunicaciones,2.0,4.0,1,1,1,1,1,0,1,0,1
Argentina,Semi-Senior,1850,False,Presencial,Gobierno,5.2,2.9,0,1,1,0,1,0,0,0,0
Argentina,Semi-Senior,2800,False,Híbrido,Consultoría,4.3,3.8,1,1,1,0,1,0,0,0,1
Argentina,Semi-Senior,2050,False,Híbrido,Consultoría,4.1,2.9,1,1,1,1,1,0,0,1,1
EEUU,Semi-Senior,8200,True,Híbrido,Finance,2.6,2.9,1,1,0,0,1,0,0,1,1
EEUU,Junior,5000,True,Híbrido,Consulting,0.4,4.5,1,1,1,1,1,0,0,1,0
Argentina,Junior,500,True,Híbrido,E-commerce,0.4,3.6,0,1,0,1,1,0,0,0,1
EEUU,Semi-Senior,8850,True,Remoto 100%,Retail,4.4,5.0,1,1,1,0,1,1,0,1,0
Argentina,Senior,5700,True,Remoto 100%,Consultoría,13.4,2.8,1,1,1,0,1,1,1,0,0
Argentina,Junior,1000,False,Remoto 100%,E-commerce,1.3,4.3,0,1,1,1,1,0,0,0,1
Argentina,Junior,1000,False,Híbrido,Retail,0.8,3.0,0,1,0,1,0,0,0,0,0
EEUU,Semi-Senior,7800,True,Remoto 100%,Retail,2.8,4.0,0,1,0,1,1,0,1,0,1
Argentina,Semi-Senior,2950,True,Remoto 100%,Salud,3.0,3.2,1,1,1,1,1,0,0,0,1
EEUU,Junior,5450,True,Remoto 100%,E-commerce,1.7,4.3,1,1,0,1,1,0,0,0,1
Argentina,Junior,1050,False,Remoto 100%,Fintech,0.3,4.3,1,1,0,0,1,0,0,0,0
EEUU,Junior,6100,True,Presencial,Consulting,2.3,4.0,1,1,0,1,1,0,0,1,0
Argentina,Junior,1250,False,Híbrido,Manufactura,1.6,3.4,1,1,1,0,1,0,0,0,0
Argentina,Junior,1000,True,Híbrido,Retail,1.0,4.1,0,0,0,0,1,0,0,0,0
Argentina,Semi-Senior,3300,True,Remoto 100%,Retail,4.2,3.9,1,1,1,0,1,0,0,0,1
EEUU,Semi-Senior,10450,True,Remoto 100%,Finance,5.5,4.1,1,1,0,0,1,0,0,0,1
EEUU,Junior,6300,True,Híbrido,E-commerce,0.9,4.5,1,1,0,0,1,0,1,0,1
EEUU,Semi-Senior,7450,True,Presencial,Manufacturing,3.2,2.8,1,1,0,1,1,0,0,1,1
Argentina,Semi-Senior,2550,False,Híbrido,Retail,2.8,3.9,1,1,1,0,0,1,0,1,0
Argentina,Semi-Senior,2750,False,Remoto 100%,Fintech,4.1,4.2,1,1,1,0,1,0,1,0,1
Argentina,Semi-Senior,1750,False,Híbrido,Tecnología/SaaS,3.8,3.2,1,1,1,0,1,0,1,0,1
Argentina,Semi-Senior,2600,True,Remoto 100%,Salud,3.1,4.1,1,1,1,1,1,0,0,1,0
Argentina,Senior,3900,True,Remoto 100%,Gobierno,7.8,3.3,1,1,0,1,1,1,0,0,1
Argentina,Senior,3900,True,Híbrido,Manufactura,12.4,3.8,1,1,1,1,1,0,1,1,0
Argentina,Junior,1000,False,Híbrido,Salud,0.3,3.3,1,1,0,0,1,0,0,1,0
Argentina,Junior,850,False,Remoto 100%,Gobierno,0.3,3.3,1,1,1,0,1,0,1,1,1
EEUU,Semi-Senior,8950,True,Híbrido,Finance,5.4,3.1,1,1,0,1,1,0,1,0,1
EEUU,Senior,11800,True,Híbrido,Media,7.0,4.0,1,1,1,0,1,0,1,1,1
Argentina,Semi-Senior,2300,True,Híbrido,Tecnología/SaaS,5.5,4.1,1,1,1,1,1,1,1,1,1
Argentina,Semi-Senior,1850,False,Híbrido,Retail,4.5,2.2,1,0,1,1,1,0,0,0,0
Argentina,Semi-Senior,1700,False,Presencial,Consultoría,3.1,3.7,1,1,1,1,1,0,1,0,1
EEUU,Junior,5450,True,Híbrido,Manufacturing,1.6,2.8,0,1,1,1,1,1,0,0,0
Argentina,Junior,850,True,Presencial,Gobierno,1.5,3.5,1,1,1,1,0,0,0,0,0
Argentina,Junior,900,False,Híbrido,Telecomunicaciones,0.4,3.9,1,0,1,0,1,0,0,0,1
EEUU,Junior,6550,True,Remoto 100%,E-commerce,0.1,3.4,0,1,0,0,0,0,1,0,1
Argentina,Semi-Senior,2600,True,Remoto 100%,Retail,4.3,2.9,1,1,0,1,1,0,0,0,1
EEUU,Semi-Senior,8450,True,Remoto 100%,Healthcare,5.8,3.0,1,1,0,1,1,0,0,1,1
EEUU,Junior,6800,True,Presencial,Fintech,1.2,3.7,1,1,0,1,0,0,1,1,1
Argentina,Junior,800,True,Presencial,Salud,0.5,3.5,1,1,1,0,1,0,0,0,1
EEUU,Junior,8250,True,Remoto 100%,Retail,1.7,5.0,0,1,1,1,1,1,0,1,1
Argentina,Semi-Senior,2000,False,Híbrido,Banca,5.0,3.4,1,1,1,0,1,0,0,0,0
Argentina,Senior,5300,True,Remoto 100%,Consultoría,10.5,3.2,1,1,1,1,1,0,0,0,1
Argentina,Junior,600,False,Remoto 100%,Manufactura,2.0,3.6,1,1,1,0,0,0,0,0,0
Argentina,Junior,750,False,Remoto 100%,Banca,0.2,3.1,1,1,0,0,1,0,0,1,1
Argentina,Senior,6150,True,Remoto 100%,Retail,11.3,3.3,1,1,1,1,1,1,0,0,1
Argentina,Junior,1200,True,Remoto 100%,Tecnología/SaaS,0.9,2.8,0,1,1,1,1,0,0,0,0
